"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 01, 2020","296.50","291.59","298.04","287.20","269.78M","1.68%"
"May 29, 2020","291.59","292.04","293.39","285.33","546.78M","-0.15%"
"May 28, 2020","292.04","300.79","301.30","291.02","267.44M","-2.91%"
"May 27, 2020","300.79","297.34","303.18","292.70","251.49M","1.16%"
"May 26, 2020","297.34","288.94","300.05","288.94","240.60M","2.91%"
"May 22, 2020","288.94","290.88","290.88","283.17","183.59M","-0.67%"
"May 21, 2020","290.88","295.26","297.70","288.76","281.47M","-1.48%"
"May 20, 2020","295.26","284.40","296.11","284.40","277.10M","3.82%"
"May 19, 2020","284.40","292.87","292.98","284.36","257.18M","-2.89%"
"May 18, 2020","292.87","272.31","294.70","272.31","347.82M","7.55%"
"May 15, 2020","272.31","273.07","278.71","270.02","257.74M","-0.28%"
"May 14, 2020","273.07","270.52","275.68","259.46","264.30M","0.94%"
"May 13, 2020","270.52","282.93","282.93","268.32","322.08M","-4.39%"
"May 12, 2020","282.93","289.78","291.55","282.93","269.64M","-2.36%"
"May 11, 2020","289.78","294.75","294.75","288.54","223.24M","-1.69%"
"May 08, 2020","294.75","282.49","294.88","282.49","257.22M","4.34%"
"May 07, 2020","282.49","275.67","287.88","275.67","280.89M","2.47%"
"May 06, 2020","275.67","283.12","286.36","275.43","272.95M","-2.63%"
"May 05, 2020","283.12","282.38","296.21","281.96","350.96M","0.26%"
"May 04, 2020","282.38","272.28","282.47","266.99","309.27M","3.71%"
"May 01, 2020","272.28","289.65","289.65","270.04","318.69M","-6.00%"
"Apr 30, 2020","289.65","296.28","296.76","285.58","455.71M","-2.24%"
"Apr 29, 2020","296.28","275.99","296.97","275.99","400.09M","7.35%"
"Apr 28, 2020","275.99","270.07","278.05","270.04","297.65M","2.19%"
"Apr 27, 2020","270.07","264.51","272.15","256.89","298.61M","2.10%"
"Apr 24, 2020","264.51","263.96","271.33","260.69","395.64M","0.21%"
"Apr 23, 2020","263.96","256.24","270.25","256.24","418.98M","3.01%"
"Apr 22, 2020","256.24","247.38","259.73","247.38","344.20M","3.58%"
"Apr 21, 2020","247.38","251.60","252.04","240.46","408.60M","-1.68%"
"Apr 20, 2020","251.60","260.17","260.88","243.82","420.66M","-3.29%"
"Apr 17, 2020","260.17","235.59","260.55","235.59","408.50M","10.43%"
"Apr 16, 2020","235.59","245.34","245.34","235.05","310.71M","-3.97%"
"Apr 15, 2020","245.34","257.37","257.37","237.91","357.39M","-4.67%"
"Apr 14, 2020","257.37","258.57","263.15","256.06","342.17M","-0.46%"
"Apr 13, 2020","258.57","259.63","268.77","254.61","366.78M","-0.41%"
"Apr 09, 2020","259.63","262.46","279.00","250.05","663.24M","-1.08%"
"Apr 08, 2020","262.46","245.90","263.14","245.90","367.69M","6.73%"
"Apr 07, 2020","245.90","241.07","259.47","241.07","483.13M","2.00%"
"Apr 06, 2020","241.07","229.26","242.79","229.26","414.98M","5.15%"
"Apr 03, 2020","229.26","232.37","241.06","223.16","530.84M","-1.34%"
"Apr 02, 2020","232.37","213.04","243.25","213.04","604.72M","9.07%"
"Apr 01, 2020","213.04","223.40","223.40","209.97","367.18M","-4.64%"
"Mar 31, 2020","223.40","219.81","230.63","219.05","417.28M","1.63%"
"Mar 30, 2020","219.81","217.56","221.96","208.26","423.43M","1.03%"
"Mar 27, 2020","217.56","233.76","233.76","216.33","389.15M","-6.93%"
"Mar 26, 2020","233.76","220.02","237.74","219.72","442.39M","6.24%"
"Mar 25, 2020","220.02","210.56","230.58","205.83","466.20M","4.49%"
"Mar 24, 2020","210.56","181.03","211.68","181.03","462.39M","16.31%"
"Mar 23, 2020","181.03","193.93","193.93","178.04","414.42M","-6.65%"
"Mar 20, 2020","193.93","192.08","201.48","186.26","590.40M","0.96%"
"Mar 19, 2020","192.08","179.94","193.26","173.18","485.32M","6.75%"
"Mar 18, 2020","179.94","209.92","209.92","172.45","528.86M","-14.28%"
"Mar 17, 2020","209.92","208.41","218.92","202.11","460.46M","0.72%"
"Mar 16, 2020","208.41","241.29","241.29","207.53","454.27M","-13.63%"
"Mar 13, 2020","241.29","221.69","241.29","215.83","579.72M","8.84%"
"Mar 12, 2020","221.69","252.77","252.77","220.68","591.03M","-12.30%"
"Mar 11, 2020","252.77","267.37","267.37","249.13","538.92M","-5.46%"
"Mar 10, 2020","267.37","254.65","275.50","250.70","703.39M","5.00%"
"Mar 09, 2020","254.65","318.64","318.64","253.12","879.81M","-20.08%"
"Mar 06, 2020","318.64","337.59","337.59","314.02","423.05M","-5.61%"
"Mar 05, 2020","337.59","350.25","350.25","331.75","285.70M","-3.61%"
"Mar 04, 2020","350.25","342.64","350.45","342.33","241.31M","2.22%"
"Mar 03, 2020","342.64","353.68","359.75","338.67","331.54M","-3.12%"
"Mar 02, 2020","353.68","343.53","353.75","336.99","338.16M","2.95%"
"Feb 28, 2020","343.53","339.30","343.55","325.99","459.40M","1.25%"
"Feb 27, 2020","339.30","358.94","358.94","339.20","371.35M","-5.47%"
"Feb 26, 2020","358.94","369.92","373.20","358.94","278.31M","-2.97%"
"Feb 25, 2020","369.92","386.70","388.52","367.92","282.04M","-4.34%"
"Feb 24, 2020","386.70","405.93","405.93","386.34","236.98M","-4.74%"
"Feb 21, 2020","405.93","411.11","411.11","402.89","176.29M","-1.26%"
"Feb 20, 2020","411.11","411.79","415.68","410.06","172.55M","-0.17%"
"Feb 19, 2020","411.79","406.42","413.29","406.42","158.28M","1.32%"
"Feb 18, 2020","406.42","409.82","409.82","402.65","163.40M","-0.83%"
"Feb 14, 2020","409.82","413.15","413.71","407.53","141.96M","-0.81%"
"Feb 13, 2020","413.15","415.03","415.74","410.97","183.73M","-0.45%"
"Feb 12, 2020","415.03","409.47","417.20","409.47","169.57M","1.36%"
"Feb 11, 2020","409.47","405.24","410.89","405.24","145.07M","1.04%"
"Feb 10, 2020","405.24","408.55","408.55","402.79","153.01M","-0.81%"
"Feb 07, 2020","408.55","411.64","411.64","406.72","133.10M","-0.75%"
"Feb 06, 2020","411.64","415.97","417.44","410.91","131.42M","-1.04%"
"Feb 05, 2020","415.97","400.81","417.25","400.81","192.18M","3.78%"
"Feb 04, 2020","400.81","400.02","408.57","400.02","195.87M","0.20%"
"Feb 03, 2020","400.02","405.45","405.45","398.56","186.60M","-1.34%"
"Jan 31, 2020","405.45","418.79","418.79","403.32","264.59M","-3.19%"
"Jan 30, 2020","418.79","415.12","419.21","410.14","197.69M","0.88%"
"Jan 29, 2020","415.12","419.59","423.58","414.99","164.02M","-1.07%"
"Jan 28, 2020","419.59","417.87","422.35","417.87","173.48M","0.41%"
"Jan 27, 2020","417.87","429.71","429.71","417.65","196.95M","-2.76%"
"Jan 24, 2020","429.71","434.81","434.81","426.70","165.92M","-1.17%"
"Jan 23, 2020","434.81","436.39","436.39","428.72","195.50M","-0.36%"
"Jan 22, 2020","436.39","440.32","440.32","435.38","172.65M","-0.89%"
"Jan 21, 2020","440.32","448.77","448.77","440.10","200.13M","-1.88%"
"Jan 17, 2020","448.77","451.74","453.19","448.09","166.25M","-0.66%"
"Jan 16, 2020","451.74","451.21","455.00","451.21","147.53M","0.12%"
"Jan 15, 2020","451.21","454.26","454.26","449.74","135.98M","-0.67%"
"Jan 14, 2020","454.26","454.25","454.76","450.42","171.61M","0.00%"
"Jan 13, 2020","454.25","453.87","455.66","451.23","143.04M","0.08%"
"Jan 10, 2020","453.87","456.79","456.79","453.60","146.00M","-0.64%"
"Jan 09, 2020","456.79","453.36","457.19","447.94","183.66M","0.76%"
"Jan 08, 2020","453.36","461.39","461.39","452.84","187.23M","-1.74%"
"Jan 07, 2020","461.39","462.34","462.34","455.75","197.25M","-0.21%"
"Jan 06, 2020","462.34","458.77","464.81","458.77","195.33M","0.78%"
"Jan 03, 2020","458.77","460.34","465.54","456.81","171.55M","-0.34%"
"Jan 02, 2020","460.34","456.46","460.93","456.46","133.61M","0.85%"
"Dec 31, 2019","456.46","453.39","456.55","449.95","120.90M","0.68%"
"Dec 30, 2019","453.39","454.96","457.58","452.99","116.82M","-0.35%"
"Dec 27, 2019","454.96","457.11","458.76","454.83","104.19M","-0.47%"
"Dec 26, 2019","457.11","457.06","460.55","456.38","98.16M","0.01%"
"Dec 24, 2019","457.06","457.28","459.03","456.27","60.46M","-0.05%"
"Dec 23, 2019","457.28","452.48","457.63","451.67","157.28M","1.06%"
"Dec 20, 2019","452.48","448.55","453.32","448.55","284.77M","0.88%"
"Dec 19, 2019","448.55","448.83","449.95","447.83","150.37M","-0.06%"
"Dec 18, 2019","448.83","447.47","451.65","446.73","177.14M","0.30%"
"Dec 17, 2019","447.47","447.64","451.24","445.60","174.98M","-0.04%"
"Dec 16, 2019","447.64","441.35","448.68","441.35","176.72M","1.43%"
"Dec 13, 2019","441.35","445.40","448.92","440.99","149.81M","-0.91%"
"Dec 12, 2019","445.40","436.81","446.14","436.79","172.69M","1.97%"
"Dec 11, 2019","436.81","437.49","439.81","435.96","148.94M","-0.16%"
"Dec 10, 2019","437.49","436.83","439.21","435.60","147.24M","0.15%"
"Dec 09, 2019","436.83","437.91","438.91","433.93","150.46M","-0.25%"
"Dec 06, 2019","437.91","429.34","438.85","429.34","165.48M","2.00%"
"Dec 05, 2019","429.34","431.48","433.66","428.04","151.26M","-0.50%"
"Dec 04, 2019","431.48","424.81","432.73","424.81","166.09M","1.57%"
"Dec 03, 2019","424.81","431.49","431.49","423.57","184.60M","-1.55%"
"Dec 02, 2019","431.49","431.37","435.86","431.23","172.47M","0.03%"
"Nov 29, 2019","431.37","435.78","435.78","430.07","81.52M","-1.01%"
"Nov 27, 2019","435.78","434.42","436.76","432.38","126.80M","0.31%"
"Nov 26, 2019","434.42","438.86","438.86","433.35","222.38M","-1.01%"
"Nov 25, 2019","438.86","438.15","439.43","436.13","160.21M","0.16%"
"Nov 22, 2019","438.15","439.68","442.53","437.70","140.40M","-0.35%"
"Nov 21, 2019","439.68","432.61","440.21","432.59","160.22M","1.63%"
"Nov 20, 2019","432.61","428.17","435.65","425.47","181.81M","1.04%"
"Nov 19, 2019","428.17","434.57","434.57","427.71","157.46M","-1.47%"
"Nov 18, 2019","434.57","440.43","440.43","433.01","155.49M","-1.33%"
"Nov 15, 2019","440.43","437.50","441.71","437.50","158.70M","0.67%"
"Nov 14, 2019","437.50","438.79","441.10","436.09","138.11M","-0.29%"
"Nov 13, 2019","438.79","441.05","441.05","437.25","142.90M","-0.51%"
"Nov 12, 2019","441.05","443.65","447.13","438.72","149.25M","-0.59%"
"Nov 11, 2019","443.65","446.13","446.13","440.33","124.11M","-0.56%"
"Nov 08, 2019","446.13","449.78","449.78","441.27","152.37M","-0.81%"
"Nov 07, 2019","449.78","442.79","450.76","442.79","180.69M","1.58%"
"Nov 06, 2019","442.79","453.17","453.17","441.66","186.89M","-2.29%"
"Nov 05, 2019","453.17","451.12","455.70","450.52","208.71M","0.45%"
"Nov 04, 2019","451.12","437.36","452.16","437.36","196.91M","3.15%"
"Nov 01, 2019","437.36","426.66","437.56","426.66","160.87M","2.51%"
"Oct 31, 2019","426.66","428.68","428.68","422.90","192.94M","-0.47%"
"Oct 30, 2019","428.68","437.97","438.81","427.05","169.60M","-2.12%"
"Oct 29, 2019","437.97","436.14","441.45","432.99","171.16M","0.42%"
"Oct 28, 2019","436.14","438.87","442.54","435.39","149.01M","-0.62%"
"Oct 25, 2019","438.87","435.50","439.83","434.70","153.75M","0.77%"
"Oct 24, 2019","435.50","437.36","440.11","433.14","145.73M","-0.43%"
"Oct 23, 2019","437.36","434.10","438.10","431.33","143.43M","0.75%"
"Oct 22, 2019","434.10","428.49","438.62","428.42","150.32M","1.31%"
"Oct 21, 2019","428.49","420.67","428.64","420.67","162.46M","1.86%"
"Oct 18, 2019","420.67","422.97","425.16","420.67","187.62M","-0.54%"
"Oct 17, 2019","422.97","422.81","425.83","421.82","150.10M","0.04%"
"Oct 16, 2019","422.81","429.22","430.37","422.76","145.43M","-1.49%"
"Oct 15, 2019","429.22","427.54","433.38","426.05","136.62M","0.39%"
"Oct 14, 2019","427.54","428.04","428.83","423.03","134.09M","-0.12%"
"Oct 11, 2019","428.04","422.11","431.42","422.11","150.68M","1.40%"
"Oct 10, 2019","422.11","416.77","422.92","416.77","133.87M","1.28%"
"Oct 09, 2019","416.77","412.37","418.75","412.37","137.04M","1.07%"
"Oct 08, 2019","412.37","419.86","419.86","412.29","163.87M","-1.78%"
"Oct 07, 2019","419.86","423.76","425.93","419.84","144.58M","-0.92%"
"Oct 04, 2019","423.76","421.16","424.26","418.44","125.37M","0.62%"
"Oct 03, 2019","421.16","415.93","421.26","410.74","143.53M","1.26%"
"Oct 02, 2019","415.93","427.07","427.07","415.21","170.31M","-2.61%"
"Oct 01, 2019","427.07","437.13","440.28","427.00","154.31M","-2.30%"
"Sep 30, 2019","437.13","440.45","440.45","436.91","138.24M","-0.75%"
"Sep 27, 2019","440.45","440.45","443.75","437.43","173.09M","0.00%"
"Sep 26, 2019","440.45","446.40","446.40","438.34","152.24M","-1.33%"
"Sep 25, 2019","446.40","445.38","446.82","442.73","150.89M","0.23%"
"Sep 24, 2019","445.38","452.76","452.76","442.97","168.69M","-1.63%"
"Sep 23, 2019","452.76","452.25","453.81","449.03","131.14M","0.11%"
"Sep 20, 2019","452.25","451.89","454.39","450.60","241.60M","0.08%"
"Sep 19, 2019","451.89","453.64","457.03","451.08","138.32M","-0.39%"
"Sep 18, 2019","453.64","455.54","455.54","450.56","152.81M","-0.42%"
"Sep 17, 2019","455.54","462.55","462.55","452.83","227.65M","-1.52%"
"Sep 16, 2019","462.55","447.81","464.84","447.81","360.60M","3.29%"
"Sep 13, 2019","447.81","444.25","449.52","444.25","157.10M","0.80%"
"Sep 12, 2019","444.25","447.08","447.08","437.62","218.32M","-0.63%"
"Sep 11, 2019","447.08","446.98","452.28","444.40","175.13M","0.02%"
"Sep 10, 2019","446.98","441.27","452.69","441.27","196.68M","1.29%"
"Sep 09, 2019","441.27","433.24","442.32","433.24","174.18M","1.85%"
"Sep 06, 2019","433.24","431.01","433.52","427.60","142.06M","0.52%"
"Sep 05, 2019","431.01","425.60","435.23","425.60","160.90M","1.27%"
"Sep 04, 2019","425.60","419.76","427.08","419.76","126.20M","1.39%"
"Sep 03, 2019","419.76","422.09","422.09","413.63","148.14M","-0.55%"
"Aug 30, 2019","422.09","421.74","426.99","419.31","139.03M","0.08%"
"Aug 29, 2019","421.74","415.71","423.40","415.71","145.52M","1.45%"
"Aug 28, 2019","415.71","409.96","417.55","409.96","136.97M","1.40%"
"Aug 27, 2019","409.96","412.53","416.45","407.81","143.05M","-0.62%"
"Aug 26, 2019","412.53","410.68","416.16","410.68","139.53M","0.45%"
"Aug 23, 2019","410.68","425.02","425.02","408.50","189.64M","-3.37%"
"Aug 22, 2019","425.02","427.08","429.95","424.82","121.58M","-0.48%"
"Aug 21, 2019","427.08","423.89","429.38","423.89","138.52M","0.75%"
"Aug 20, 2019","423.89","428.01","428.01","422.60","125.95M","-0.96%"
"Aug 19, 2019","428.01","419.03","429.29","419.03","154.66M","2.14%"
"Aug 16, 2019","419.03","414.12","419.96","414.12","154.47M","1.19%"
"Aug 15, 2019","414.12","416.27","416.27","409.73","180.44M","-0.52%"
"Aug 14, 2019","416.27","434.15","434.15","416.27","205.19M","-4.12%"
"Aug 13, 2019","434.15","429.65","437.69","425.78","182.61M","1.05%"
"Aug 12, 2019","429.65","435.96","435.96","427.94","106.62M","-1.45%"
"Aug 09, 2019","435.96","441.49","442.46","434.54","146.74M","-1.25%"
"Aug 08, 2019","441.49","429.08","441.60","429.08","255.35M","2.89%"
"Aug 07, 2019","429.08","432.35","432.35","422.48","246.90M","-0.76%"
"Aug 06, 2019","432.35","432.63","436.35","427.85","198.32M","-0.06%"
"Aug 05, 2019","432.63","445.85","445.85","429.63","223.24M","-2.97%"
"Aug 02, 2019","445.85","451.93","457.04","441.57","215.21M","-1.35%"
"Aug 01, 2019","451.93","462.47","462.47","449.88","266.03M","-2.28%"
"Jul 31, 2019","462.47","464.95","468.63","459.55","207.52M","-0.53%"
"Jul 30, 2019","464.95","459.92","465.90","457.10","174.49M","1.09%"
"Jul 29, 2019","459.92","461.46","461.46","456.61","153.65M","-0.33%"
"Jul 26, 2019","461.46","463.77","463.91","459.74","161.49M","-0.50%"
"Jul 25, 2019","463.77","469.21","471.08","462.58","141.36M","-1.16%"
"Jul 24, 2019","469.21","467.32","472.22","466.12","132.39M","0.40%"
"Jul 23, 2019","467.32","466.07","468.50","464.58","134.94M","0.27%"
"Jul 22, 2019","466.07","464.01","467.38","462.26","139.73M","0.44%"
"Jul 19, 2019","464.01","461.75","465.35","460.23","152.39M","0.49%"
"Jul 18, 2019","461.75","461.79","462.03","457.10","172.45M","-0.01%"
"Jul 17, 2019","461.79","467.15","468.18","461.79","150.68M","-1.15%"
"Jul 16, 2019","467.15","472.47","472.47","465.47","154.46M","-1.13%"
"Jul 15, 2019","472.47","476.89","477.26","471.45","135.70M","-0.93%"
"Jul 12, 2019","476.89","475.13","478.27","475.13","116.54M","0.37%"
"Jul 11, 2019","475.13","474.26","475.25","471.93","125.48M","0.18%"
"Jul 10, 2019","474.26","467.70","475.32","467.70","140.51M","1.40%"
"Jul 09, 2019","467.70","467.30","468.16","463.69","133.13M","0.09%"
"Jul 08, 2019","467.30","466.84","469.93","464.81","134.74M","0.10%"
"Jul 05, 2019","466.84","466.33","467.06","463.36","109.09M","0.11%"
"Jul 03, 2019","466.33","463.54","466.49","462.19","84.15M","0.60%"
"Jul 02, 2019","463.54","471.74","471.74","462.24","178.36M","-1.74%"
"Jul 01, 2019","471.74","471.28","478.62","470.50","151.86M","0.10%"
"Jun 28, 2019","471.28","465.73","471.69","465.73","203.94M","1.19%"
"Jun 27, 2019","465.73","469.46","470.53","464.99","129.50M","-0.79%"
"Jun 26, 2019","469.46","462.36","472.90","462.36","162.71M","1.54%"
"Jun 25, 2019","462.36","466.21","466.21","462.00","136.14M","-0.83%"
"Jun 24, 2019","466.21","470.57","471.48","465.60","139.24M","-0.93%"
"Jun 21, 2019","470.57","466.74","472.01","466.74","240.82M","0.82%"
"Jun 20, 2019","466.74","456.65","467.75","456.65","191.28M","2.21%"
"Jun 19, 2019","456.65","457.67","459.52","454.58","148.67M","-0.22%"
"Jun 18, 2019","457.67","451.55","460.28","451.55","160.73M","1.36%"
"Jun 17, 2019","451.55","447.48","452.60","445.26","137.81M","0.91%"
"Jun 14, 2019","447.48","450.81","451.05","446.63","-","-0.74%"
"Jun 13, 2019","450.81","445.26","452.67","445.26","-","1.25%"
"Jun 12, 2019","445.26","451.75","451.75","444.01","-","-1.44%"
"Jun 11, 2019","451.75","451.19","456.30","451.19","-","0.12%"
"Jun 10, 2019","451.19","449.69","454.85","449.69","-","0.33%"
"Jun 07, 2019","449.69","447.85","452.30","447.85","-","0.41%"
"Jun 06, 2019","447.85","440.25","449.31","440.25","-","1.73%"
"Jun 05, 2019","440.25","445.06","445.85","437.17","-","-1.08%"
"Jun 04, 2019","445.06","438.01","445.52","438.01","-","1.61%"
"Jun 03, 2019","438.01","432.13","439.18","432.13","-","1.37%"
"May 31, 2019","432.10","439.19","439.19","431.64","-","-1.61%"
"May 30, 2019","439.19","444.45","444.59","437.84","-","-1.18%"
"May 29, 2019","444.45","447.24","447.24","438.85","-","-0.62%"
"May 28, 2019","447.24","452.22","453.50","446.95","-","-1.10%"
"May 24, 2019","452.22","451.53","456.11","448.64","-","0.15%"
"May 23, 2019","451.53","466.10","466.10","448.11","-","-3.13%"
"May 22, 2019","466.10","473.58","473.58","464.89","-","-1.58%"
"May 21, 2019","473.58","468.55","474.84","468.55","-","1.07%"
"May 20, 2019","468.55","468.23","470.50","467.37","-","0.07%"
"May 17, 2019","468.23","473.19","473.19","467.61","-","-1.05%"
"May 16, 2019","473.19","471.42","474.71","471.42","-","0.38%"
"May 15, 2019","471.42","469.26","472.46","465.10","-","0.46%"
"May 14, 2019","469.26","464.19","473.11","464.19","-","1.09%"
"May 13, 2019","464.19","471.66","471.66","461.65","-","-1.58%"
"May 10, 2019","471.66","471.27","472.94","463.02","-","0.08%"
"May 09, 2019","471.27","470.95","472.76","465.03","-","0.07%"
"May 08, 2019","470.95","471.23","474.76","470.14","-","-0.06%"
"May 07, 2019","471.23","474.19","474.19","465.21","-","-0.62%"
"May 06, 2019","474.19","474.50","476.74","470.75","-","-0.07%"
"May 03, 2019","474.50","470.54","478.57","470.54","-","0.84%"
"May 02, 2019","470.54","478.74","478.84","470.51","-","-1.71%"
"May 01, 2019","478.74","489.38","490.31","478.73","-","-2.17%"
"Apr 30, 2019","489.38","489.24","493.87","488.24","-","0.03%"
"Apr 29, 2019","489.24","490.47","491.62","488.13","-","-0.25%"
"Apr 26, 2019","490.47","496.50","496.50","485.54","-","-1.21%"
"Apr 25, 2019","496.50","497.89","500.69","495.39","-","-0.28%"
